Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,OWN
268,Jon Condo (FA),0,0,0.0,0,0,0,0,0,4,0.0,0.0,0.0%
269,James Winchester (KC),0,0,0.0,0,0,0,1,0,16,0.0,0.0,0.0%
270,Mike Windt (FA),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
271,Aaron Brewer (ARI),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
272,Carson Tinker (FA),0,0,0.0,0,0,0,0,0,5,0.0,0.0,0.0%
273,Casey Kreiter (NYG),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
274,Matt Overton (FA),0,0,0.0,0,0,0,0,0,11,0.0,0.0,0.0%
275,Morgan Cox (BAL),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
276,Charley Hughlett (CLE),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
277,Joe Cardona (NE),0,0,0.0,0,0,0,0,0,16,0.0,0.0,1.0%
278,John Denney (FA),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
279,Garrison Sanborn (FA),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
280,Jeff Overbaugh (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
281,Kameron Canaday (PIT),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
282,Luke Rhodes (IND),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
283,Colin Holba (FA),0,0,0.0,0,0,0,0,0,4,0.0,0.0,0.0%
284,Derek Rivers (NE),2,0,1.0,0,0,0,0,0,6,0.0,0.0,0.5%
285,Harvey Langi (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
286,Zach Triner (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
287,Reid Ferguson (BUF),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
288,Jared Norris (WAS),0,0,0.0,0,0,0,0,0,3,0.0,0.0,0.0%
289,Ufomba Kamalu (FA),1,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
290,Curtis Bolton (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
291,Mike Onuoha (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
292,Matthew Orzech (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
293,Andrew Soroh (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
294,Justin Phillips (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.0%
295,Luke Gifford (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
296,Andrew Dowell (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
297,Chris Peace (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
298,Noah Dawkins (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
299,Troy Reeder (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,8.4%
300,Willie Harvey (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
301,Akeem Davis-Gaither (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.6%
302,Jordan Mack (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
303,Evan Weaver (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
304,Jacob Phillips (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.9%
305,Chris Orr (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
306,Malik Harrison (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,8.0%
307,Jordyn Brooks (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,11.4%
308,Anfernee Jennings (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.3%
309,Troy Dye (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.1%
310,Zack Baun (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.7%
311,Anthony Pittman (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
312,Kenneth Murray (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,26.3%
313,Isaiah Simmons (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,52.6%
314,Joshua Smith (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.0%
315,Jordan Kunaszyk (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
316,Joe Bachie (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
317,Quincy Williams (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.7%
318,Kaden Elliss (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
319,Cole Holcomb (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0.0,12.8%
320,David Long (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%
321,Gerri Green (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
322,EJ Speed (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
323,Ulysees Gilbert (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
324,Darryl Johnson (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
325,Bobby Okereke (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.5%
326,Sutton Smith (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,40.0%
327,Malik Reed (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
328,Josiah Tauaefa (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
329,Cole Mazza (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
330,Christian Miller (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%
331,Vosean Joseph (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
332,Tyrel Dodson (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
333,Wes Farnsworth (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
334,Dan Godsil (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
335,Nick Moore (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
336,Tre' Crawford (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
337,Del'Shawn Phillips (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
338,Terez Hall (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
339,Darius Harris (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
340,Josh Watson (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
341,Jacob Bobenmoyer (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
342,Jamal Davis II (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
343,Joe Giles-Harris (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
344,Shaquille Quarterman (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.2%
345,Ryan Connelly (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.6%
346,Christian Rozeboom (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
347,Blake Lynch (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
348,Clay Johnston (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
349,Cole Christiansen (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
350,Davion Taylor (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.4%
351,Dante Olson (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
352,Leo Lewis (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.0%
353,Rayshawn Wilborn (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
354,Nate Evans (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
355,Kyahva Tezino (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
356,Cale Garrett (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
357,Blake Ferguson (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
358,Asmar Bilal (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
359,Ross Matiscik (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
360,Joe Fortunato (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
361,Dominque Ross (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
362,Bryan Wright (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
363,Omari Cobb (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
364,Romeo Finley (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
365,Frankie Griffin (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
366,Javin White (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
367,Liam McCullough (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
368,Brandon Wellington (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
369,Cassh Maluia (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
370,Eli Mencer (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
371,Jonas Griffith (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
372,Sam Franklin Jr. (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
373,Steve Wirtel (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
374,Rashad Smith (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.0%
375,Khaylan Kearse-Thomas (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
376,Kristian Welch (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
377,Solomon Ajayi (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
378,Jordan Glasgow (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
379,Cam Gill (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
380,Cam Brown (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
381,John Houston Jr. (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
382,Casey Toohill (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
383,Kylan Johnson (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
384,Krys Barnes (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
385,Khaleke Hudson (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
386,Patrick Queen (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,39.9%
387,Kamal Martin (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%
388,Carter Coughlin (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
389,Keandre Jones (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
390,Willie Gay Jr. (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,13.4%
391,Logan Wilson (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,10.0%
392,Jordan Fehr (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
393,T.J. Brunson (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
394,Markus Bailey (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
395,Michael Divinity Jr. (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
396,Jan Johnson (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
397,Chapelle Russell (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
398,Bryan London II (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
399,Mykal Walker (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.8%
400,Tae Crowder (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
401,Shaun Bradley (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
402,Daniel Bituli (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
403,De'Jon Harris (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
404,Francis Bernard (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
405,Kendall Futrell (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
406,Justin Strnad (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
407,Marcel Spears Jr. (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
408,David Reese II (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
409,AndrewVanGinkel (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
410,Chase Hansen (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
411,Chris Board (BAL),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.7%
412,Trent Sieg (LV),0,0,0.0,0,0,0,0,0,15,0.0,0.0,0.0%
413,Trevon Young (CLE),0,0,0.0,0,0,0,1,0,2,0.0,0.0,0.2%
414,Justin Lawler (LAR),3,1,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
415,Obo Okoronkwo (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
416,Devante Downs (NYG),0,0,0.0,0,0,0,0,0,11,0.0,0.0,0.2%
417,Hunter Bradley (GB),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
418,Kylie Fitts (ARI),0,0,0.0,0,0,0,0,0,6,0.0,0.0,0.5%
419,Chris Covington (FA),0,0,0.0,0,0,0,0,0,5,0.0,0.0,0.0%
420,Richard Jarvis (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
421,Emmanuel Smith (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
422,Emmanuel Ellerbe (SEA),0,0,0.0,0,0,0,0,0,6,0.0,0.0,0.0%
423,D'Juan Hines (FA),0,0,0.0,0,0,0,0,0,13,0.0,0.0,0.0%
424,Davin Bellamy (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
425,Olasunkanmi Adeniyi (PIT),0,1,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
426,Brady Sheldon (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
427,Ahmad Thomas (ATL),1,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
428,Nick Usher (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
429,Tre'Von Johnson (FA),0,0,0.0,0,0,0,0,0,3,0.0,0.0,0.0%
430,Christian Kuntz (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
431,Christian Sam (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
432,Breeland Speaks (KC),15,9,1.5,0,0,1,2,0,16,0.0,0.0,2.3%
433,Travin Howard (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%
434,Duke Ejiofor (HOU),6,2,1.0,2,0,0,1,0,12,0.0,0.0,0.0%
435,Chris Worley (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
436,Hercules Mataafa (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
437,Micah Kiser (LAR),0,0,0.0,0,0,0,0,0,16,0.0,0.0,2.2%
438,Cody Barton (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.2%
439,Sione Takitaki (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.7%
440,Emeke Egbule (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
441,Jahlani Tavai (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.6%
442,Natrez Patrick (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
443,Azeez Al-Shaair (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
444,Greg Roberts (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
445,Randy Ramsey (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
446,Dre Greenlaw (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,10.5%
447,Austin Cutting (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
448,Germaine Pratt (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,10.7%
449,T.J. Edwards (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.1%
450,D'Andre Walker (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
451,Ben Burr-Kirven (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
452,Porter Gustin (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
453,Dakota Allen (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
454,Otaro Alaka (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
455,Ty Summers (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
456,L.J. Collier (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%
457,Ben Banogu (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.4%
458,Joey Alfieri (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
459,Cameron Smith (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
460,Justin Hollins (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
461,Drue Tranquill (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,9.2%
462,Nate Hall (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
463,Blake Cashman (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.0%
464,Robert Spillane (PIT),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.4%
465,Robert McCray III (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
466,Anthony Wint (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
467,Ezekiel Turner (ARI),0,1,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
468,Mack Wilson (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,12.0%
469,Sam Eguavoen (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
470,Jaylon Ferguson (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.9%
471,Devin Bush (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,56.2%
472,Oshane Ximines (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.4%
473,Montez Sweat (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0.0,25.4%
474,Jachai Polite (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
475,Rashan Gary (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.6%
476,Devin White (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,58.3%
477,Josh Allen (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,37.0%
478,A.J. Johnson (DEN),0,0,0.0,0,0,0,0,0,1,0.0,0.0,6.0%
479,Josh Woods (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
480,Kyle Wilson (FA),0,0,0.0,0,0,0,0,0,3,0.0,0.0,0.0%
481,DeMarquis Gates (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
482,Scott McKillop (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
483,David Veikune (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
484,Connor Barwin (FA),6,5,1.0,4,0,0,0,0,15,0.0,0.0,0.0%
485,Jason Pierre-Paul (TB),48,10,12.5,1,0,1,1,0,16,0.0,0.0,14.2%
486,Cyril Obiozor (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
487,K.C. Asiodu (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
488,Chris Long (FA),15,8,6.5,0,0,2,0,0,16,0.0,0.0,0.0%
489,Colin Allred (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
490,Marques Murrell (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
491,Cameron Wake (FA),21,15,6.0,1,0,1,0,0,14,0.0,0.0,1.4%
492,Chandler Jones (ARI),38,11,13.0,4,0,3,1,0,16,0.0,0.0,60.2%
493,Mortty Ivy (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
494,Rennie Curran (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
495,Nathan Triplett (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
496,Kevin Malast (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
497,Nick Bellore (SEA),0,0,0.0,0,0,0,0,0,14,0.0,0.0,0.0%
498,Keaton Kristick (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
499,Frank Zombo (FA),0,0,0.0,0,0,0,0,0,9,0.0,0.0,3.0%
500,Dhani Jones (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
501,Akinola Ayodele (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
502,Danny Clark (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
503,David Thornton (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
504,Matt Wilhelm (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
505,Gerald Hayes (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
506,Kawika Mitchell (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
507,Sam Acho (FA),0,0,0.0,0,0,0,0,0,4,0.0,0.0,0.0%
508,Brooks Reed (FA),17,9,1.0,0,0,2,0,0,16,0.0,0.0,0.2%
509,Aldon Smith (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.5%
510,Robert Quinn (CHI),25,12,6.5,0,0,2,0,0,16,0.0,0.0,17.2%
511,Mike Vrabel (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
512,Ross Homan (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
513,Markell Carter (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
514,Keith Ellison (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
515,Corey Mays (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
516,Jamar Williams (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
517,Gerris Wilkinson (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
518,Zak DeOssie (FA),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
519,Anthony Waters (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
520,Keyaron Fox (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
521,Charlie Anderson (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
522,Landon Johnson (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
523,Vinny Ciurciu (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
524,Adrian Phillips (NE),54,23,0.0,10,1,1,0,0,16,0.0,0.0,6.6%
525,Dante Fowler Jr. (ATL),22,6,4.0,1,0,2,2,0,15,0.0,0.0,47.9%
526,Markus Golden (FA),25,4,2.5,1,0,0,0,0,11,0.0,0.0,5.3%
527,Stephone Anthony (NO),0,1,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
528,Vic Beasley Jr. (TEN),16,4,5.0,3,0,0,1,1,16,0.0,0.0,4.9%
529,Kasim Edebali (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
530,Ben Jacobs (FA),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
531,James Vaughters (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
532,Cameron Lynch (FA),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
533,Alex Singleton (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
534,Tyrell Adams (HOU),0,0,0.0,0,0,0,0,0,4,0.0,0.0,0.4%
535,Edmond Robinson (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
536,Martrell Spaight (FA),0,0,0.0,0,0,0,0,0,7,0.0,0.0,0.0%
537,Nick Dzubnar (TEN),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.2%
538,Thurston Armbrister (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
539,Jordan Williams (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
540,Josh Martin (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
541,LaRoy Reynolds (ATL),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.5%
542,Dominique Easley (FA),4,0,0.0,0,0,0,0,0,3,0.0,0.0,0.2%
543,Terence Garvin (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
544,Kemal Ishmael (FA),7,3,0.0,1,0,0,1,0,16,0.0,0.0,0.0%
545,Marcus Smith II (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
546,Tom Wort (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
547,J.T. Thomas (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
548,Corey Nelson (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
549,Jason Ferris (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
